Time,AIRTEMP,GROUNDTEMP,AIRP,PRECIPITATION,RH,RH_GROUND,WINDSPEED,WINDSPEED_MIN,WINDSPEED_MAX,RAD,DateTime
1693255500000000000,13.233333333333334,17.0,963.0,0.0,100.0,23.600000000000005,5.273333333333333,3.7433333333333336,7.266666666666667,93.03333333333335,2023-08-28 20:45:00
1693256400000000000,13.0,16.833333333333332,963.0,0.0,100.0,23.566666666666666,4.616666666666666,3.563333333333333,6.2299999999999995,93.03333333333335,2023-08-28 21:00:00
1693257300000000000,12.75,16.75,963.0,0.0,100.0,23.6,4.51,2.87,6.045,85.80000000000001,2023-08-28 21:15:00
1693258200000000000,12.533333333333333,16.5,963.0,0.0,100.0,23.333333333333332,5.116666666666667,3.3966666666666665,6.625,95.09999999999998,2023-08-28 21:30:00
1693259100000000000,12.5,16.5,963.0,0.0,100.0,23.45,5.07,3.48,6.84,95.1,2023-08-28 21:45:00
1693260000000000000,12.5,16.5,963.0,0.0,100.0,23.333333333333332,4.136666666666667,2.646666666666667,5.78,90.96666666666665,2023-08-28 22:00:00
1693260900000000000,12.433333333333332,16.5,962.3333333333334,0.0,100.0,23.2,3.6366666666666667,1.55,6.453333333333333,93.03333333333335,2023-08-28 22:15:00
1693261800000000000,12.4,16.5,962.0,0.0,100.0,23.2,3.9933333333333336,2.3633333333333333,5.703333333333333,86.83333333333333,2023-08-28 22:30:00
1693262700000000000,12.4,16.5,962.6666666666666,0.0,100.0,23.166666666666668,4.36,2.9133333333333336,6.07,88.90000000000002,2023-08-28 22:45:00
1693263600000000000,12.333333333333334,16.5,962.6666666666666,0.0,100.0,23.2,3.9899999999999998,2.77,5.596666666666667,88.90000000000002,2023-08-28 23:00:00
1693264500000000000,12.3,16.25,962.0,0.0,100.0,23.2,3.28,1.62,4.305,85.80000000000001,2023-08-28 23:15:00
1693265400000000000,12.233333333333334,16.333333333333332,962.0,0.0,100.0,23.233333333333334,3.6766666666666663,2.5866666666666664,5.6000000000000005,90.96666666666665,2023-08-28 23:30:00
1693266300000000000,12.25,16.0,962.0,0.0,100.0,23.049999999999997,2.69,1.615,4.55,92.0,2023-08-28 23:45:00
1693267200000000000,12.233333333333334,16.333333333333332,962.0,0.0,100.0,23.166666666666668,3.58,2.686666666666667,4.926666666666667,90.96666666666665,2023-08-29 00:00:00
1693268100000000000,12.1,16.0,962.0,0.0,100.0,23.05,4.41,2.715,6.505000000000001,88.9,2023-08-29 00:15:00
1693269000000000000,12.133333333333333,16.333333333333332,961.6666666666666,0.0,100.0,22.933333333333334,5.456666666666666,3.5833333333333335,7.41,88.90000000000002,2023-08-29 00:30:00
1693269900000000000,12.066666666666668,15.833333333333334,961.6666666666666,0.0,100.0,23.13333333333333,4.706666666666666,2.77,6.476666666666667,90.96666666666665,2023-08-29 00:45:00
1693270800000000000,12.166666666666666,16.0,961.3333333333334,0.0,100.0,22.766666666666666,4.696666666666666,3.7466666666666666,5.616666666666667,88.90000000000002,2023-08-29 01:00:00
1693271700000000000,12.266666666666666,16.166666666666668,961.0,0.0,100.0,22.8,4.753333333333333,2.91,6.453333333333333,95.0,2023-08-29 01:15:00
1693272600000000000,12.3,16.25,961.0,0.0,100.0,22.85,4.98,2.99,7.48,92.0,2023-08-29 01:30:00
1693273500000000000,12.333333333333334,16.0,961.0,0.0,100.0,22.8,4.336666666666667,2.67,5.68,90.96666666666665,2023-08-29 01:45:00
1693274400000000000,12.4,16.0,961.3333333333334,0.0,100.0,22.833333333333332,5.453333333333333,3.85,6.86,90.96666666666665,2023-08-29 02:00:00
1693275300000000000,12.4,16.0,961.3333333333334,0.0,100.0,22.833333333333332,4.953333333333333,3.1166666666666667,6.289999999999999,88.90000000000002,2023-08-29 02:15:00
1693276200000000000,12.466666666666667,15.833333333333334,962.0,0.0,100.0,22.833333333333332,4.323333333333333,3.1766666666666663,5.640000000000001,90.96666666666665,2023-08-29 02:30:00
1693277100000000000,12.466666666666667,16.166666666666668,961.6666666666666,0.0,100.0,22.833333333333332,4.7700000000000005,2.9966666666666666,7.023333333333333,90.96666666666665,2023-08-29 02:45:00
1693278000000000000,12.466666666666667,16.0,961.0,0.825,100.0,22.7,5.423333333333333,3.89,6.84,90.96666666666665,2023-08-29 03:00:00
1693278900000000000,12.433333333333332,16.333333333333332,961.0,0.0,100.0,22.53333333333333,5.126666666666666,3.8699999999999997,6.72,90.96666666666665,2023-08-29 03:15:00
1693279800000000000,12.2,16.0,961.0,0.0,100.0,22.55,4.34,3.635,5.404999999999999,95.1,2023-08-29 03:30:00
1693280700000000000,11.966666666666667,16.0,961.6666666666666,0.0,100.0,22.933333333333334,3.6466666666666665,1.7300000000000002,5.353333333333334,88.90000000000002,2023-08-29 03:45:00
1693281600000000000,11.766666666666666,15.666666666666666,961.0,1.1,100.0,24.133333333333336,4.61,2.85,6.453333333333333,88.90000000000002,2023-08-29 04:00:00
1693282500000000000,11.699999999999998,16.0,961.0,0.0,100.0,25.03333333333333,4.8500000000000005,3.1566666666666663,6.433333333333333,93.03333333333335,2023-08-29 04:15:00
1693283400000000000,11.699999999999998,16.0,961.0,0.0,100.0,25.733333333333334,4.506666666666667,3.0533333333333332,5.580000000000001,93.03333333333335,2023-08-29 04:30:00
1693284300000000000,11.633333333333333,16.0,961.0,0.0,100.0,26.266666666666666,4.866666666666666,3.5833333333333335,6.453333333333333,93.03333333333335,2023-08-29 04:45:00
1693285200000000000,11.699999999999998,16.0,961.0,1.1,100.0,26.366666666666664,5.353333333333334,3.7266666666666666,7.593333333333334,88.90000000000002,2023-08-29 05:00:00
1693286100000000000,11.766666666666666,16.166666666666668,961.0,0.0,100.0,26.633333333333336,6.623333333333334,4.156666666666666,15.556666666666667,84.76666666666667,2023-08-29 05:15:00
1693287000000000000,11.8,16.0,961.0,0.0,100.0,26.75,6.970000000000001,3.8149999999999995,15.0,88.9,2023-08-29 05:30:00
1693287900000000000,11.800000000000002,15.666666666666666,961.0,0.0,100.0,27.233333333333334,6.8566666666666665,3.7866666666666666,13.943333333333333,88.90000000000002,2023-08-29 05:45:00
1693288800000000000,11.766666666666666,16.0,961.0,0.275,100.0,28.0,7.093333333333334,4.5,13.19,86.83333333333333,2023-08-29 06:00:00
1693289700000000000,11.766666666666666,15.833333333333334,961.0,0.0,100.0,28.133333333333336,8.976666666666667,6.066666666666667,18.833333333333332,86.83333333333333,2023-08-29 06:15:00
1693290600000000000,11.800000000000002,15.833333333333334,961.0,0.0,100.0,27.899999999999995,10.533333333333333,5.456666666666667,24.166666666666668,95.0,2023-08-29 06:30:00
1693291500000000000,11.933333333333332,16.0,961.0,0.0,100.0,27.733333333333334,8.943333333333333,5.3566666666666665,17.833333333333332,103.33333333333333,2023-08-29 06:45:00
1693292400000000000,12.0,16.0,961.0,0.0,100.0,27.400000000000002,15.233333333333334,7.003333333333333,26.866666666666664,114.0,2023-08-29 07:00:00
1693293300000000000,12.033333333333333,16.0,961.0,0.0,100.0,27.133333333333336,12.773333333333333,6.9433333333333325,22.123333333333335,116.0,2023-08-29 07:15:00
1693294200000000000,12.149999999999999,16.25,961.0,0.0,100.0,27.1,6.595000000000001,5.279999999999999,7.785,129.0,2023-08-29 07:30:00
1693295100000000000,12.300000000000002,16.5,961.0,0.0,100.0,26.8,8.076666666666666,5.72,14.020000000000001,134.33333333333334,2023-08-29 07:45:00
1693296000000000000,12.466666666666667,16.333333333333332,961.0,0.275,100.0,26.733333333333334,7.099999999999999,5.62,9.82,149.0,2023-08-29 08:00:00
1693296900000000000,12.433333333333332,16.5,961.0,0.0,100.0,26.466666666666665,5.61,3.7466666666666675,9.146666666666667,132.33333333333334,2023-08-29 08:15:00
1693297800000000000,12.5,16.5,961.0,0.0,100.0,26.366666666666664,6.599999999999999,3.7466666666666666,18.043333333333333,130.0,2023-08-29 08:30:00
1693298700000000000,12.633333333333333,16.5,961.0,0.0,100.0,26.366666666666664,9.040000000000001,4.396666666666667,24.433333333333334,155.0,2023-08-29 08:45:00
1693299600000000000,12.533333333333333,16.5,961.6666666666666,0.825,100.0,26.166666666666668,7.41,3.9066666666666663,13.026666666666669,140.66666666666666,2023-08-29 09:00:00
1693300500000000000,12.533333333333333,16.5,962.0,0.0,100.0,26.166666666666668,5.236666666666667,3.52,7.78,151.0,2023-08-29 09:15:00
1693301400000000000,12.699999999999998,16.833333333333332,962.0,0.0,100.0,26.533333333333335,4.239999999999999,2.7466666666666666,5.7,149.0,2023-08-29 09:30:00
1693302300000000000,12.9,16.75,962.0,0.0,100.0,27.1,4.28,3.05,6.32,160.5,2023-08-29 09:45:00
1693303200000000000,12.866666666666667,16.666666666666668,962.0,0.55,100.0,27.233333333333334,4.8999999999999995,3.3766666666666665,6.596666666666667,155.0,2023-08-29 10:00:00
1693304100000000000,13.233333333333334,17.0,962.0,0.0,100.0,27.5,5.05,3.296666666666667,6.963333333333334,207.0,2023-08-29 10:15:00
1693305000000000000,13.4,17.333333333333332,962.0,0.0,100.0,27.5,6.223333333333334,4.3566666666666665,10.826666666666666,205.0,2023-08-29 10:30:00
1693305900000000000,13.200000000000001,17.166666666666668,962.0,0.0,100.0,27.5,8.246666666666666,5.293333333333333,14.733333333333334,172.0,2023-08-29 10:45:00
1693306800000000000,13.0,16.833333333333332,962.0,1.1,100.0,27.233333333333334,15.94,7.39,32.26666666666667,188.33333333333334,2023-08-29 11:00:00
1693307700000000000,13.266666666666666,17.166666666666668,962.0,0.0,100.0,27.400000000000002,8.056666666666667,4.03,17.166666666666668,269.3333333333333,2023-08-29 11:15:00
1693308600000000000,13.866666666666667,17.9,962.0,0.0,100.0,27.666666666666668,7.656666666666666,4.866666666666667,13.86,350.0,2023-08-29 11:30:00
1693309500000000000,13.8,17.7,962.0,0.0,100.0,27.9,13.149999999999999,5.315,34.0,310.0,2023-08-29 11:45:00
1693310400000000000,13.200000000000001,17.5,962.0,1.1,100.0,28.266666666666666,14.006666666666666,5.823333333333333,22.05,219.33333333333334,2023-08-29 12:00:00
1693311300000000000,13.299999999999999,17.333333333333332,962.3333333333334,0.0,100.0,31.166666666666668,8.133333333333333,4.456666666666667,19.8,300.6666666666667,2023-08-29 12:15:00
1693312200000000000,13.9,17.9,962.0,0.0,100.0,29.7,5.403333333333333,4.010000000000001,6.88,262.6666666666667,2023-08-29 12:30:00
1693313100000000000,14.300000000000002,17.766666666666666,962.0,0.0,100.0,28.633333333333336,3.48,1.7899999999999998,5.09,223.66666666666666,2023-08-29 12:45:00
1693314000000000000,14.666666666666666,17.9,962.0,3.58,100.0,28.0,3.2900000000000005,1.8133333333333335,4.660000000000001,279.3333333333333,2023-08-29 13:00:00
1693314900000000000,14.4,18.066666666666666,962.0,0.0,100.0,27.899999999999995,3.1199999999999997,1.7299999999999998,4.966666666666666,203.0,2023-08-29 13:15:00
1693315800000000000,13.666666666666666,17.5,962.0,0.0,100.0,31.633333333333336,6.9433333333333325,2.766666666666667,17.53,173.66666666666666,2023-08-29 13:30:00
1693316700000000000,13.65,17.9,962.5,0.0,100.0,41.9,4.0,2.38,7.025,250.5,2023-08-29 13:45:00
1693317600000000000,14.166666666666666,18.066666666666666,963.0,0.0,100.0,35.166666666666664,2.57,1.24,3.9899999999999998,304.3333333333333,2023-08-29 14:00:00
1693318500000000000,14.799999999999999,18.066666666666666,962.3333333333334,0.0,100.0,29.833333333333332,2.4333333333333336,1.18,3.8699999999999997,316.6666666666667,2023-08-29 14:15:00
1693319400000000000,15.433333333333332,18.4,962.0,0.0,100.0,28.866666666666664,3.0833333333333335,1.53,4.986666666666667,337.6666666666667,2023-08-29 14:30:00
1693320300000000000,15.566666666666668,18.73333333333333,962.0,0.0,100.0,28.166666666666668,3.75,2.216666666666667,5.416666666666667,371.0,2023-08-29 14:45:00
1693321200000000000,15.566666666666668,18.9,962.0,0.55,100.0,27.766666666666666,4.306666666666667,2.6466666666666665,5.78,348.0,2023-08-29 15:00:00
1693322100000000000,14.700000000000001,18.066666666666666,962.0,0.0,100.0,27.633333333333336,3.6299999999999994,2.3633333333333337,4.58,190.66666666666666,2023-08-29 15:15:00
1693323000000000000,14.9,18.15,962.0,0.0,100.0,27.9,4.36,3.33,5.65,266.0,2023-08-29 15:30:00
1693323900000000000,14.9,17.9,962.0,0.0,100.0,27.633333333333336,3.966666666666667,2.8066666666666666,5.17,200.66666666666666,2023-08-29 15:45:00
1693324800000000000,15.149999999999999,17.9,962.0,0.0,100.0,27.5,2.885,1.56,4.155,238.0,2023-08-29 16:00:00
1693325700000000000,15.166666666666666,17.9,962.0,0.0,100.0,27.233333333333334,3.4433333333333334,2.013333333333333,4.826666666666667,232.0,2023-08-29 16:15:00
1693326600000000000,15.366666666666667,17.9,962.0,0.0,100.0,26.96666666666667,3.4066666666666663,2.1766666666666663,4.6000000000000005,244.66666666666666,2023-08-29 16:30:00
1693327500000000000,15.533333333333333,18.066666666666666,962.0,0.0,100.0,26.833333333333332,3.623333333333333,2.4,4.743333333333333,269.3333333333333,2023-08-29 16:45:00
1693328400000000000,15.6,18.4,962.0,0.0,100.0,26.599999999999998,3.6166666666666667,2.5033333333333334,5.03,279.6666666666667,2023-08-29 17:00:00
1693329300000000000,15.933333333333335,18.4,962.0,0.0,100.0,26.433333333333334,3.53,2.5033333333333334,4.4799999999999995,271.3333333333333,2023-08-29 17:15:00
1693330200000000000,16.133333333333333,18.4,962.0,0.0,100.0,26.399999999999995,2.5966666666666667,1.71,4.01,238.0,2023-08-29 17:30:00
1693331100000000000,16.099999999999998,18.4,962.0,0.0,100.0,26.333333333333332,3.033333333333333,1.8699999999999999,4.496666666666666,199.0,2023-08-29 17:45:00
1693332000000000000,15.8,18.4,962.0,0.0,100.0,26.35,2.115,1.495,2.69,195.0,2023-08-29 18:00:00
1693332900000000000,15.833333333333334,18.4,962.0,0.0,100.0,26.0,2.83,1.4666666666666668,4.336666666666667,169.66666666666666,2023-08-29 18:15:00
1693333800000000000,15.633333333333333,18.066666666666666,963.0,0.0,100.0,26.03333333333333,3.5866666666666673,2.1966666666666668,4.97,155.0,2023-08-29 18:30:00
1693334700000000000,15.5,17.766666666666666,963.0,0.0,100.0,26.0,2.2566666666666664,1.2433333333333334,3.75,149.0,2023-08-29 18:45:00
1693335600000000000,15.066666666666668,17.633333333333333,963.0,0.0,100.0,26.0,0.5499999999999999,0.31,1.4466666666666665,124.0,2023-08-29 19:00:00
1693336500000000000,14.833333333333334,17.5,963.0,0.0,100.0,25.733333333333334,2.6433333333333335,1.2033333333333334,3.9299999999999997,105.33333333333333,2023-08-29 19:15:00
1693337400000000000,14.566666666666665,17.0,963.0,0.0,100.0,25.733333333333334,1.95,1.0166666666666666,3.48,101.36666666666667,2023-08-29 19:30:00
1693338300000000000,14.233333333333334,16.833333333333332,963.0,0.0,100.0,25.7,2.206666666666667,1.2233333333333334,3.4,86.83333333333333,2023-08-29 19:45:00
1693339200000000000,14.1,16.75,963.0,0.0,100.0,25.7,3.59,2.415,4.52,92.0,2023-08-29 20:00:00
1693340100000000000,13.733333333333334,16.5,963.0,0.0,100.0,25.733333333333334,1.7433333333333334,0.94,2.7266666666666666,93.03333333333335,2023-08-29 20:15:00
1693341000000000000,13.6,16.5,963.0,0.0,100.0,25.466666666666665,2.8066666666666666,1.2633333333333334,4.739999999999999,90.96666666666665,2023-08-29 20:30:00
1693341900000000000,13.5,16.333333333333332,963.0,0.0,100.0,25.366666666666664,2.7266666666666666,1.1033333333333333,4.456666666666667,93.03333333333335,2023-08-29 20:45:00
1693342800000000000,13.300000000000002,16.0,963.0,0.0,100.0,25.399999999999995,3.0100000000000002,1.6500000000000001,4.273333333333333,88.89999999999999,2023-08-29 21:00:00
1693343700000000000,13.199999999999998,16.166666666666668,963.0,0.0,100.0,25.366666666666664,3.3466666666666662,1.8533333333333333,4.886666666666667,95.0,2023-08-29 21:15:00
1693344600000000000,13.1,16.166666666666668,963.0,0.0,100.0,25.366666666666664,2.6833333333333336,1.873333333333333,3.8266666666666667,90.96666666666665,2023-08-29 21:30:00
1693345500000000000,13.133333333333333,16.333333333333332,963.0,0.0,100.0,25.0,2.3833333333333333,1.02,3.723333333333333,86.83333333333333,2023-08-29 21:45:00
1693346400000000000,13.2,16.25,963.0,0.0,100.0,25.0,2.04,1.01,2.715,92.0,2023-08-29 22:00:00
1693347300000000000,13.133333333333333,16.333333333333332,963.0,0.0,100.0,25.0,1.3866666666666667,0.73,2.3600000000000003,90.96666666666665,2023-08-29 22:15:00
1693348200000000000,13.1,16.166666666666668,963.0,0.0,100.0,25.0,1.3699999999999999,0.7733333333333334,1.8533333333333335,86.83333333333333,2023-08-29 22:30:00
1693349100000000000,13.1,16.0,963.0,0.0,100.0,24.8,1.455,0.7949999999999999,2.505,92.0,2023-08-29 22:45:00
1693350000000000000,13.1,16.166666666666668,963.0,0.0,100.0,24.833333333333332,1.9366666666666668,0.8133333333333334,3.396666666666667,90.96666666666665,2023-08-29 23:00:00
1693350900000000000,13.133333333333333,16.166666666666668,963.0,0.0,100.0,24.600000000000005,2.5033333333333334,1.5899999999999999,3.723333333333333,88.90000000000002,2023-08-29 23:15:00
1693351800000000000,13.1,16.166666666666668,963.0,0.0,100.0,24.600000000000005,2.1566666666666667,1.3033333333333335,3.1533333333333338,88.89999999999999,2023-08-29 23:30:00
1693352700000000000,13.0,15.833333333333334,963.0,0.0,100.0,24.633333333333336,1.2266666666666666,0.6733333333333333,2.0766666666666667,93.03333333333335,2023-08-29 23:45:00
1693353600000000000,12.766666666666666,15.833333333333334,963.0,0.0,100.0,24.900000000000002,1.2766666666666666,0.7333333333333334,1.8733333333333333,90.96666666666665,2023-08-30 00:00:00
1693354500000000000,12.7,15.5,963.0,0.0,100.0,24.6,1.725,1.1,2.6550000000000002,92.0,2023-08-30 00:15:00
1693355400000000000,12.699999999999998,15.833333333333334,963.0,0.0,100.0,24.600000000000005,1.5033333333333332,0.63,2.34,90.96666666666665,2023-08-30 00:30:00
1693356300000000000,12.633333333333333,16.0,963.0,0.0,100.0,24.600000000000005,0.9,0.52,1.6500000000000001,90.96666666666665,2023-08-30 00:45:00
1693357200000000000,12.699999999999998,15.833333333333334,963.0,0.0,100.0,24.46666666666667,1.4833333333333332,0.8533333333333334,2.4233333333333333,90.96666666666665,2023-08-30 01:00:00
1693358100000000000,12.533333333333333,15.833333333333334,963.0,0.0,100.0,24.633333333333336,1.6866666666666665,0.7933333333333333,2.7266666666666666,88.90000000000002,2023-08-30 01:15:00
1693359000000000000,12.333333333333334,15.166666666666666,963.0,0.0,100.0,24.5,1.1900000000000002,0.4066666666666667,2.4233333333333333,88.90000000000002,2023-08-30 01:30:00
1693359900000000000,12.199999999999998,15.333333333333334,963.0,0.0,100.0,24.600000000000005,0.3466666666666667,0.4066666666666667,1.3866666666666667,95.0,2023-08-30 01:45:00
1693360800000000000,12.25,15.25,963.0,0.0,100.0,24.25,0.6299999999999999,0.18,0.92,88.9,2023-08-30 02:00:00
1693361700000000000,12.149999999999999,15.0,963.0,0.0,100.0,24.25,0.825,0.61,1.405,88.9,2023-08-30 02:15:00
1693362600000000000,12.066666666666668,15.166666666666666,962.6666666666666,0.0,100.0,24.233333333333334,1.07,0.5733333333333334,1.8333333333333333,88.90000000000002,2023-08-30 02:30:00
1693363500000000000,12.066666666666668,14.666666666666666,962.0,0.0,100.0,24.366666666666664,1.5466666666666666,0.8733333333333334,2.18,88.90000000000002,2023-08-30 02:45:00
1693364400000000000,12.0,15.0,962.0,0.0,100.0,24.2,0.85,0.395,1.4833333333333332,90.96666666666665,2023-08-30 03:00:00
1693365300000000000,11.666666666666666,14.5,962.6666666666666,0.0,100.0,24.066666666666666,0.85,0.395,1.4833333333333332,84.76666666666667,2023-08-30 03:15:00
